Index,timestamp (s),[24Mg]+ (g),[25Mg]+ (g),[27Al]+ (g),[28Si]+ (g),[43Ca]+ (g),[47Ti]+ (g),[48Ti]+ (g),[49Ti]+ (g),[51V]+ (g),[52Cr]+ (g),[55Mn]+ (g),[56Fe]+ (g),[57Fe]+ (g),[58Ni]+ (g),[59Co]+ (g),[60Ni]+ (g),[63Cu]+ (g),[64Zn]+ (g),[65Cu]+ (g),[66Zn]+ (g),[69Ga]+ (g),[72Ge]+ (g),[75As]+ (g),[88Sr]+ (g),[89Y]+ (g),[90Zr]+ (g),[93Nb]+ (g),[98Mo]+ (g),[102Ru]+ (g),[103Rh]+ (g),[106Pd]+ (g),[107Ag]+ (g),[108Pd]+ (g),[111Cd]+ (g),[114Cd]+ (g),[118Sn]+ (g),[120Sn]+ (g),[121Sb]+ (g),[138Ba]+ (g),[139La]+ (g),[140Ce]+ (g),[141Pr]+ (g),[142Nd]+ (g),[146Nd]+ (g),[152Sm]+ (g),[153Eu]+ (g),[158Gd]+ (g),[159Tb]+ (g),[164Dy]+ (g),[165Ho]+ (g),[166Er]+ (g),[169Tm]+ (g),[174Yb]+ (g),[175Lu]+ (g),[180Hf]+ (g),[181Ta]+ (g),[184W]+ (g),[185Re]+ (g),[186W]+ (g),[187Re]+ (g),[192Os]+ (g),[193Ir]+ (g),[194Pt]+ (g),[195Pt]+ (g),[197Au]+ (g),[198Pt]+ (g),[208Pb]+ (g),[209Bi]+ (g),[232Th]+ (g),[238U]+ (g)
49507,98.9994265590213,,,,,,,,,,,,9.39476578628932E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49554,99.0934585061692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70047268448941E-16,,,,,,,,,,,,,,,,,,,,,,,,,
49580,99.1454214748527,,,5.5600404198876E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49600,99.1854433031566,,,,,,,,,,,,,,,,,,,5.87675552405702E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49616,99.2173955710218,,,,,,,,,,,,,,,,,,1.75723482320594E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49624,99.2333943183263,,,,,,,,,,,,2.58938372584017E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49640,99.2653700528982,,,,,,,,,,,,4.16492001241658E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49657,99.2994121376634,,,,,,,,,,,,3.17162247892329E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49697,99.3793849674837,,,,,,,,,,,,1.10843282153858E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49722,99.4294620662819,,,,,,,,,,,,1.72013326762571E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49785,99.5553421744506,,,,,,,,,,,,8.39380784486194E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49817,99.6193311903252,,,,,,,,,,,,2.13395535019196E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49836,99.657379681928,,,,,,,,,,,,1.0877079925031E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49843,99.6713445057613,,,,,,,,,,,,1.82922736797446E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49859,99.7033603470683,,,,,,,,,,,,2.33365704130723E-14,2.82872717226504E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49882,99.7493469855522,,,,,,,,,,,,9.30813692698275E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49896,99.777428100144,,,,,,,,,,,,7.67655555979072E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49929,99.8434710928573,,,,,,,,,,,,8.81633926025976E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49938,99.8614952302852,,,,,,,,,,,,8.38085345573614E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49940,99.8653194501452,,,,,,,,,,,,1.25985056246925E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49943,99.8713606337888,,,,,,,,,,,,1.15127738928665E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49945,99.875350400598,,,,,,,,,,,,1.34664954442267E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49982,99.9492679667507,,,,,,,,,,,,3.61594956107632E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50097,100.17928137264,,,,,,,,,,,,,,,,,,,,,,,,,1.64769930151842E-16,,,,,,,,,,,,,,,7.92705662246912E-16,1.32275462433033E-15,2.20067716928722E-16,5.3295418663695E-16,7.0824780596614E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
50175,100.3352931589,,,,,,,,,,,,1.08772383637259E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50224,100.433244472737,,,,,,,,,,,,,,,,,,,,,,,1.27211271298034E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50231,100.447358203491,,,,,,,,,,,,1.18340302731568E-14,,,,,,,6.64541162170433E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50234,100.453361840404,,,,,,,,,,,,9.75513804286576E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50242,100.469429281159,,,,,,,,,,,,1.57057870714074E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50255,100.495301965315,,,,,,,,,,,,7.84615818375114E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50278,100.541297137147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42128540045827E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
50295,100.575322581884,,,,,,,,,,,,1.10794931233048E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50307,100.599307262818,,,,,,,,,,,,1.85063037420364E-15,,,,,4.64702865852191E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11816705517946E-16,,,
50341,100.667297138854,,,,,,,,,,,,1.0795814818502E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50366,100.717262024127,,,,,,,,,,,,1.67733078724211E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50377,100.739233688292,,,,,,,,,,,,2.07135625394249E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50385,100.755230728927,,,,,,,1.62438823621749E-15,,,,,8.11429507328042E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50459,100.903229274845,,,,,,,,,,,,1.12945113439519E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50480,100.945187319786,,,,,,,,,,,,8.1395702574443E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50483,100.951181143349,,,,,,,,,,,,1.56830235299286E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50485,100.955200776876,,,5.65082528874226E-15,,,,,,,,,5.1852225360713E-15,,,,,3.62445707947424E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50501,100.987290431642,,,,,,,,,,,,7.32736025405549E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50504,100.993241161798,,,,,,,,,,,,9.37163170442083E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50506,100.997295782051,1.05798827001241E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50509,101.003240538864,,,,,,,,,,,,1.65769643808078E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50520,101.02531844321,,,5.74651221567561E-15,,,,,,,,,1.12732877063989E-14,,,,,4.50902288391575E-16,,,,,,,,,,,,,,,,,,,,,,,,7.51713017087474E-17,,,,,,,,,,,,,,,,,,,,,,,,,,1.29608422621211E-16,,,
50546,101.077286531902,,,,,,,,,,,,,,,,,,,,2.52632187910047E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50550,101.085323238952,,,,,,,,,,,,8.28781623756385E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50635,101.255176115501,,,,,,,,,,,,3.67831279568287E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50641,101.267180402655,,,,,,,,,,,,2.0102888740516E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50682,101.349141502535,,,,,,,,,,,,7.8412037833565E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50691,101.367143879926,,,,,,,,,,,,,,,,,,,,,,,,,1.03479431168744E-16,,,,,,,,,,,,,,,9.44880770557197E-16,1.71453124643242E-15,2.32059511697612E-16,1.00797882190033E-15,4.22457804638061E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
50736,101.457166860231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37752349490512E-16,3.70347536275422E-16,,4.49173463550776E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
50779,101.54322098043,,,,,,,,,,,,2.08613905577857E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50801,101.587161748756,,,,,,,,,,,,1.79119813152632E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50829,101.643147337638,,,,,,,,,,,,3.42460703040591E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50856,101.697174523178,,,,,,,,,,,,8.08968352776754E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50868,101.721186937492,,,,,,,,,,,,1.46130252270827E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50874,101.733151544579,,,,,,,,,,,,1.16546582758879E-14,1.68373857226954E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50921,101.827104558258,,,,,,,,,,,,3.63151683369411E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50929,101.843149385642,,,,,,,,,,,,9.28222402258349E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50936,101.857097996114,,,,,,,3.26012326279245E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50951,101.887113194007,,,,,,,,,,,,1.0332163390583E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50970,101.925136512233,,,,,,,,,,,,1.89209349387157E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50978,101.941135259538,,,,,,,,,,,,1.08332703437335E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51005,101.995077538266,,,,,,,,,,,,1.16308889828317E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51030,102.045086796948,,,,,,,,,,,,2.15486367037546E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51043,102.071104974686,,,,,,,,,,,,1.74860890679162E-15,,,,,,,6.05682647738411E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12049964693895E-16,,,
51050,102.085173905363,,,,,,,,,,,,1.44018931025144E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51061,102.107062369386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69130087399798E-16,8.2410137274932E-16,5.43713046618929E-17,2.47391015329402E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
51100,102.185088315884,,,,,,,,,3.35187413084026E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51129,102.24312702827,,,,,,,,,,,,1.14209449673823E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51138,102.261103805617,,,2.22720740188104E-14,,,,,,,,,3.4740326845417E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10069737265046E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51140,102.265075225728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52035209052913E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51148,102.281073546366,,,,,,,,,,,,1.03322294661033E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51164,102.313072320977,,,,,,,,,,,,1.77683036671681E-15,,,,,3.71239697517126E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51230,102.445057186231,,,,,,,,,,,,,,,,,,1.4722162728487E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51295,102.575104554845,,,,,,,,,,,,1.9126073776102E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51315,102.615384090256,,,,,,,,,,,,1.08778258475525E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51378,102.741054278066,,,1.88723344820252E-14,,,,,,,,,7.79452812956834E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51386,102.757154145543,,,,,,,,,,,,4.0060978292242E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51403,102.791065243418,,,,,,,,,,,,8.90557964210917E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51405,102.795080183604,,,,,,,,,,,,1.01583480149553E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51428,102.841003248646,,,,,,,,,,,,9.62144671803842E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51463,102.911161448382,,,,,,,,,,,,7.53350008994149E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51489,102.962999830186,,,,,,,,,,,,1.07041966603514E-15,,,,,,1.61184084123887E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51515,103.014981998903,,,,,,,,,,,,7.120234839194E-15,,,,,,,6.26164290848217E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51526,103.036999316479,,,,,,,,,,,,3.99485777674235E-15,,,,,3.35361225659044E-16,,,,,,,,,,,,,,,,,,,,,,,,7.89771051572848E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51532,103.049007443639,,,,,,,,,,,,,,,,,,1.53798272050502E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51557,103.099038035692,,,,,,,,,,,,6.91203683127791E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51579,103.143215604421,,,,,,,,,,,,1.63219686126659E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51608,103.201046103119,,,,,,,,,,,,2.27118061575442E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51626,103.237001364482,,,,,,,,,,,,1.01095559119167E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51637,103.258969188641,,,,,,,,,,,,9.33104947687369E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51689,103.363050432939,,,,,,,,,,,,1.08075263109477E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51694,103.372987943233,,,,,,,,,,,,7.78298593520674E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51700,103.384985830376,,,5.65739396524391E-15,,,,,,,,,1.31476759064597E-14,1.56939721973692E-14,,,,5.80258765796767E-16,,,,,,,,,,,,,,,,,,,,,,,,9.55799993068745E-17,,,,,,,,,,,,,,,,,,,,,,,,,,1.12292554798712E-16,,,
51709,103.402951087703,,,,,,,,,,,,5.28536380422964E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51728,103.440939419203,,,,,,,,,,,,,,,,8.17277087986634E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51739,103.462946496762,1.00501976665969E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51776,103.536919103009,,,,,,,,,,,,9.98510854275765E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51782,103.548954536882,,,,,,,,,,,,1.27411977750552E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51819,103.622990289903,,,,,,,,,,,,4.61617187706943E-14,4.64783849775369E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51822,103.628911153342,,,,,,,,,,,,8.85488286488962E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51828,103.641022107344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18637614463066E-16,,,,,,,,,,,,
51831,103.647065424325,,,1.00537493774552E-14,,,,,,,,,1.50249639376553E-14,,,,,7.58770222263418E-16,,9.88654147295278E-16,,,,,,,,,,,,,,,,,,,,,6.9520160364822E-17,1.27809472238152E-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.44778292695314E-16,,,
51850,103.684973969022,,,,,,,,,,,,3.3394222541457E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51857,103.698956286219,,,,,,,,,,,,8.98612516214332E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51866,103.71698810366,,,,,,,,,,,,1.04417225398361E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.55668193318248E-16,6.35543743442625E-16,8.24405890448302E-17,5.19096993764964E-16,3.39128506636583E-16,,,,,,,,,,,,,,,,,,,,,,,,,,
51900,103.784964326339,,,,,,,,,,,,1.97213331226525E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51918,103.820956281099,,,,,,,,,,,,2.28293893439786E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51922,103.828967388104,,,,,,,,,,,,1.12233894256259E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51963,103.910913554626,,,,,,,,,,,,5.19830918507165E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51967,103.918930634975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11996497135859E-17,,,,,,,,,,
51986,103.95696077988,,,,,,,,,,,,1.72217619359263E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52028,104.04099036329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32283631090938E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52030,104.045147810386,,,,,,,,,,,,6.0948383800197E-15,,,,,3.66612261155684E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52101,104.187025812524,,,,,,,,,,,,3.5286680661857E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52111,104.207020726649,,,,,,,,,,,,1.24654229574898E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52149,104.282886029459,,,,,,,,,5.34059453316712E-16,,,4.37467370809256E-14,1.96260436991358E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52165,104.314847257339,,,,,,,,,,,,1.09561355491023E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52195,104.374851626413,,,,,,,,,,,,2.47843091522286E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52255,104.494875297921,,,,,,,,,,,,1.33814944273965E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52258,104.500869121483,,,,,,,,,,,,1.29161798380725E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52279,104.542926579928,,,,,,,,,,,,1.55977005732641E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52320,104.62483007971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49292777685688E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
52334,104.652915460976,,,,,,,,,,,,7.99787322955975E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52340,104.664822894631,,,,,,,,,,,,1.9192251559193E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45680502704128E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52368,104.720790136815,,,1.36910801464568E-14,,,,,,,,,1.05701979101885E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6808424340507E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52374,104.732890424133,,,,,,,,,,,,7.63397413262905E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52396,104.776891352561,,,,,,,,,,,,3.82552041450219E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52417,104.818876704216,,,,,,,,,,,,7.4016832849527E-15,,,,,4.04497815119469E-16,,,,,,,,,,,,,,,,,,,,,,,,1.26787437673709E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52434,104.85280273545,,,,,,,,,,,,2.17376301211219E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52451,104.886829460189,,,,,,,2.598776698014E-15,,,,,2.17376301211219E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52464,104.912824597887,,,,,,,,,,,,1.06118557195985E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52471,104.926812035093,,,,,,,,,,,,1.41703136228033E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23454756230104E-16,,,,,,,,,,,,,
52493,104.970945657081,,,,,,,,,,,,,,,,,,,,,,,,,2.87503666199689E-16,,,,,,,,,,,,,,,2.90275223396382E-15,4.87278473924672E-15,7.43113308087195E-16,3.3079834487571E-15,2.67996206589374E-15,,,3.4425205457299E-16,,,,,,,,,,,,,,,,,,,,1.11340855310933E-16,,9.57615327544858E-17,
52501,104.986966164422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74600051318832E-17,,,,,,,,,,,,,,,,,,
