Index,timestamp (s),Mg,Al,Si,Ca,47Ti,48Ti,49Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,Ce,Pr,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Pb,Bi,Th,U
222,9.506441398,,,,,,,,,,,2.49e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,9.544483489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,9.560467303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23e-16,,,,
225,9.738460567,,3.62e-14,,,,,,,,,8.98e-15,,,,,,,,,,,,,,,,,1.24e-16,,,,,,,,,,,,,,,,,,,
226,9.750646188,,,,,,,,,,,1.14e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,9.768547445,,,,,,,,,,,7.85e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,9.782643256,,,,,,,,,,,1.11e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,9.800406699,,,,,,,,,,,1.41e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,9.834411237,7.88e-15,,,,,,,,,,8.29e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,9.922472828,,,,,,,,,,,3.05e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,9.928502918,,5.29e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,9.932447458,,,,,,,,,,,7.52e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,9.950459649,,,,,,,,,,,7.87e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,10.006403,,,,,,,,,,,7.9e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,10.01837614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,10.07239735,,,,,,,,,,,5.48e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,10.12836417,,,,,,,,,,,8.72e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,10.20033826,,,,,,,,,,,9.59e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,10.40449861,,5.27e-14,,,,1.02e-15,,1.16e-15,,,2.25e-14,,,,,,,,,,,,,,,,,6.71e-16,,,,,,,,,,,,,,,,,,,
241,10.43846389,,,,,,,,,,,7.9e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,10.44848887,,,,,,,,,,,1.74e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,10.45842169,,,,,,,,,,,6.58e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,10.47843239,,,,,,,,,,,9.72e-16,,,,,,,,,,,,,,,,,,,,2.05e-16,,,,,,,,,,,,,,,,
245,10.56036746,,,,,,,,,,,7.91e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,10.61446804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31e-16,,,,,,,,,,,,,,,
247,10.65831963,6.97e-15,,,,,,,,,,5.77e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,10.69040971,,,,,,,,,,,7.56e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10.74037758,,,,,,,,,,,1.66e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,10.7483776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48e-15,1.56e-16,,,,,,,,,,,,,,,,,
251,10.87248405,,,,,,,,,,,1.92e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10.88257217,,6.18e-15,,,,2.59e-15,,,,,1.88e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10.93646965,,,,,,,,,,,1.76e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,10.96829392,,,,,,6.74e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11.04825224,,,,,,,,,,,2.33e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,11.07826189,,,,,,,,,,,2.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11.26630275,,8.59e-15,,,,,,,,,3.4e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,11.27232516,,,,,,,,,,,1.23e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,11.32856675,,,,,,,,,,,3.28e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,11.39648921,,,,,,,,,,,3.48e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,11.46227066,,,,,,,,,,,1.03e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,11.47424806,,,,,,,,,,,1.94e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,11.55823754,,,,,,,,,,,4.43e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,11.58023352,,,-5.52e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,11.60422972,,,,,,,,,,,1.08e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,11.61025768,,,,,,,,,,,2.3e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,11.64469486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32e-17,,,,,,,,,,,,,,,,,,
268,11.67834313,,,,,,,,,,,,,,,,,,,3.47e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,11.78829447,,6.71e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,11.83025976,,,,,,,,,,,3.86e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,11.84623291,,,,,,,,,,,1.2e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,11.85629629,,,-5.44e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,11.87033407,,,,,,,,,,,7.98e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,11.87437504,,6.85e-15,,,,,,,,,2.3e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,11.99623551,,,,,,,,,,,1.79e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,12.19215905,,,,,,,,,,,2.89e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,12.2321796,,,,,,,,,,,2.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,12.32015329,,,,,,,,,,,1.15e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,12.43410293,,,,,,,,,,,1.14e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,12.46415567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21e-16,,,,,
281,12.51814531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18e-16,,,,,,,,,,,,,,,,,,
282,12.55014707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.34e-17,,,,,,,,,,,,,,,,,,
283,12.62009322,,,,,,,,,,,7.32e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,12.62809622,,,,,,,,,,,,,,3.04e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,12.64012611,,,,,,,,,,,1.15e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,12.77811887,,,,,,,,,,,1.32e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,12.78629937,,,,,,,,,,,6.34e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,12.81022773,,,,,,,,,,,7.52e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,12.81409718,,,,,,,,,,,,,,,,,,,,,2.89e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
290,12.88614893,,,,,,,,,,,1.09e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,12.92612083,,6.72e-15,,,,,,,,,6.84e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,13.04416605,,,,,,,,,,,1.32e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,13.1182385,,,,,,,,,,,8.2e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,13.14404889,,,,,,,,,,,1.93e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,13.18002292,,,,,,,,,,,4.32e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,13.23616595,,5.11e-15,,,,,,,,,1.29e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,13.28207792,,,,,,,,,,,2.62e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,13.34014735,,,,,,,,,,,1.38e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,13.35440572,,,,,,,,,,,1.51e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,13.4002298,,,,,,,,,,,2.43e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,13.41414001,,6.69e-15,,,,,,,,,2.52e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,13.56811062,,,,,,,,,,,5.81e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,13.59805457,,,,,,,,,,,9.92e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,13.61411347,,,,1.56e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,13.62003434,,,,,,,,,,,1.75e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,13.64009368,,,,,,,,,,,,,,,,,,,,1.23e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,13.75820247,,,,,,2.84e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,13.81030112,,,,,,,,,,,9.42e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,13.82007308,,,,,,,,,,,2.13e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,13.85010705,,,,,,,,,,,1.08e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,13.91425223,,,,,,,,,,,1.49e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,13.93625674,,,,,,3.55e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,14.07813219,,,,,,,,,,,1.53e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,14.08409828,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16e-16,,,,,,,,,,,,,,,,,,,
315,14.11812799,,,,,,,,,,,1.37e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,14.13595671,,9.86e-15,,,,,,,,,1.08e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,14.23209981,,,,,,,,,,,1.98e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,14.34204304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68e-16,,
319,14.37407296,,,,,3.87e-14,3.67e-14,3.07e-14,,,,4.05e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56e-15,,,,,
320,14.41010502,,,,,,,,,,,7.51e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,14.48006909,,,,,,,,,,,1.03e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,14.49998976,,,,,,,,,,,2.09e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,14.51605293,,,,,,,,,,,7.89e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,14.51997059,,,,,,,,,,,2.5e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,14.61393939,,,,,,,,,,3.2e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,14.71195642,,,,,,6.45e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,14.71596538,,,,,,,,,,,8.54e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,14.74600703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41e-17,,,,,,,,,,,,,,,,,,
329,14.80796213,,,,,,,,,,,7.63e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,14.83792015,,,,,,,,,,,1.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,14.85001105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,14.94210038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35e-16,,,,,,,,,,,,,,,,,,
333,14.9720183,,,,,,,,,,,1.29e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,15.04997214,,,,,,1.36e-14,6.55e-15,,,,5.78e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,15.06597686,,,,,,,,,,,1.43e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,15.14192707,,,,,,,,,,,6.78e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,15.16389873,,,,,,,,,,,9.58e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,15.18590922,,,,,,,,,,,1.3e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,15.26182999,,,,,,,,,,,,,,,,,,,,,,9.68e-17,,,,,,,,,,,,,,,,,,,,,,,,,
340,15.2858855,,,,,,,,,,,3.77e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,15.3001827,,,,,,,,,,,1.02e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,15.33187214,,,,,,,,,,,1.6e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,15.34784827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53e-17,,,
344,15.37596523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,15.38195351,,,,,,4.8e-15,,,,3.79e-16,8.48e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,15.40183706,,,,,,,,,,,1.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,15.42181661,,6.89e-15,,,,,,,,,,,,,,,,,,,,,,,,,,1.11e-16,,,,,,,,,,,,,,,,,,,
348,15.45581816,,,,,,,,,,,9.77e-16,,,,,,,,,,,,,,,,,,,,,,4.7e-17,,,,,,,,,,,,,,
349,15.51193815,,,,,,2.34e-15,,,,,1e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,15.5178108,,,,,,,,,,,1.11e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,15.52384388,,,,,,,,,,,8.98e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,15.53383174,,,,,,,,,,,2.6e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,15.53782833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,15.59192506,,,,,,,,,,,2.47e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,15.6638902,,,,,,,,,,,1.27e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,15.72183846,,,,,,,,,,,1.23e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,15.74583466,,,,,,,,,,,8.03e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,15.79188658,,,,,,,,,,,1.14e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,15.94405409,,,,,,,,,,,1.44e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,16.12179903,,,,,,,,,,,,,,,,,,,,,,,,1.4e-16,,,,,,,,,,,,,,,,,,,,,,,
361,16.13382764,,,,,,,,,,,,,,,,,,,,,,,,,5.67e-16,,,,,,,,,,,,,,,,,,,,,,
362,16.16781725,,,,,,,,,,,4.74e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,16.2157913,,,,,,,,,,,1.48e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,16.22178641,,5.58e-15,,,,,,,,,3.04e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,16.23777235,,,,,,,,,,,1.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,16.2998051,,,,,,,,,,,1.14e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,16.30980618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03e-16,8.58e-17,,2.33e-16,,,,,,,,,,,,,,,
368,16.32780643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e-17,,,,,,,,,,
369,16.43373173,,,,,,,,,,,2.53e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,16.44378828,,,,,2.26e-14,2.6e-14,1.27e-14,,,,1.46e-15,,,,,,,,,,,3.4e-16,,,,,,,,,,,,,,,,,,,6.77e-17,,,,,,
371,16.47974226,,,,,,,,,,,2.1e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,16.48584915,,,,,,9.77e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,16.57584354,,,,,,,,,,,2.9e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,16.59787025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11e-16,,,,,,,,,,,,,,,,,,
375,16.60188348,,,,,,,,,,,8.26e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,16.62978113,,,,,,,,,,,1.63e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,16.65774192,,,,,,,,,,,1.79e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,16.68776395,,,,,,,,,,,3.72e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,16.69970978,,,,,,,,,,,8.75e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,16.71782949,,,,,,,,,,,9.6e-16,,,,8.96e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,16.76570328,,,,,,,,,,,9.99e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,16.81573771,,,,,,,,,,,1.28e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,16.82369549,,,,,,,,,,,7.74e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,16.83169806,,,,,,,,,,,9.78e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,16.85178087,,5.39e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,16.85976595,,8.42e-15,,,,,,3.31e-16,,,2.34e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,16.86581908,,,,,,,,,,,1.72e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,16.95000823,,,,,,,,,,,2.69e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,17.07370679,,,,,,,,,,,1.67e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,17.08568121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97e-16,,
391,17.09374267,,,,,,,,,,,1.99e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,17.10575122,,5.42e-15,,,,,,,,,3.21e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,17.12569536,,,,,,8.68e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,17.23367976,,,,,,,,,,,1.34e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,17.25770753,,,,,,,,,,,1.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,17.29364999,,7.22e-15,,,,,,,,,1.77e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,17.33161614,,,,,,,,,,,2.07e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,17.3717489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19e-16,,,,,,,,,,,
399,17.41567175,,,,,,,,,,,1.9e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,17.46180516,,,,,,,,,,,7.97e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,17.56771169,,,,,,,,,,,3.89e-15,,,4.31e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,17.59972753,,,,,,1.62e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,17.66958621,,,,,,,,,,,1.34e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,17.7315989,,,,,,,,,,,1.79e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,17.73762473,,,,,,,,,,,3.88e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,17.77161604,,,,,,,,,,,2.09e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,17.78759601,,6.98e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,17.79157682,,,,,,,,,,,2.56e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,17.82360034,,,,,,,,,,,7.31e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,17.82761869,,,,,,,,,,,1.13e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,17.85371879,,7.65e-15,,,,,,,,,3.91e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,17.97574311,,,,,,,,,,,2.17e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,18.03758684,,,-5.65e-13,,,,,,,,2.58e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,18.2756378,,,,,,,,,,,1.24e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,18.48573182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87e-16,,,,,,,,,,,,,,,,
416,18.49581866,,,,,,,,,,,8.89e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,18.52367748,,1.62e-14,,,,,,,,,1e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,18.53955377,,,,,,,,,,,8.66e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,18.5798107,,,,,,,,,,,4.22e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,18.59762918,,,,,,,,,,,1.19e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,18.62591424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,18.70965369,,,,,,,,,,,5.06e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,18.74359722,,,,,,,,3.22e-16,,,7.4e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,18.75770113,,,,,,,,,,,6.73e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,18.81176587,,,,,,,,,,,2.17e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,18.8215549,,,,,1.04e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,18.87549675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15e-16,,,,
428,18.89750639,,,,,,,,,,,1.28e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,18.94355489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03e-17,
430,18.95365496,,,,,,,,,,,1.73e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,18.98164818,,4.88e-15,,,,,,,,,1.5e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,19.00944684,,,,,,,,,,,9.53e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,19.09567206,,,,,,,,,,,6.95e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,19.1276576,,,,,,,,,,,4.05e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,19.21755813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,19.33954831,,,,,,,,,,,1.56e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,19.3554613,,,,,,,,,,,2.27e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,19.36348265,,2.37e-14,,,,,,,,,1.01e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,19.37346325,,,,,,,,,,,7.37e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,19.45743651,,,,,,,,,,,1.66e-15,,,,,,,,,,3.24e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
441,19.5873977,,,,,,,,,,,9.76e-16,,,,,,,,,,,,,,,,,,4.83e-16,4.76e-17,,,,,,,,,,,,,,,,,
442,19.59740518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39e-16,,,,
443,19.71349626,,,,,,,,,,,9.57e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
